text;aspek;label
 Location was great to walk to the beach Las Ramblas and all kinds of restaurants Close to shopping and would recommend packing an empty piece of luggage to take advantage of the great clothing and shoe stores everywhere ;kenyamanan;0
 The staff and the welcome ;kenyamanan;0
 Staff was great one I wish I got his name went out of his way couple times to be helpful We loved the location minutes walk to Las Rambles El Born Placa Catalu a great restaurants shopping Our room was quiet bed was super comfy ;kenyamanan;0
 Comfortable clean modern bedroom with limited storage space for clothing etc Bathroom satisfactory with bath shower Breakfast is excellent with hot items included on cost Swimming pool on top floor a surprise for city centre location Sun beds limited ;kenyamanan;0
 Location location location Friendly very helpful staff The rooftop with a pool great place to watch the sunset Very nice coffee shop right next to it for inexpensive breakfast ;kenyamanan;0
 Very nice room excellent breakfast frindly and helpful staff superb location;kenyamanan;0
 The receptionist Jordi was the most helpful member staff ive ever met at any hotel he went out of his way to make sure me and my girlfriend had a wonderful time in Barcelona The rooms were big and comfy and also the location was perfect We will definitely stay at this hotel again ;kenyamanan;0
 The location The breackfast and the friendliness of the staff who were always willing to help;kenyamanan;0
 Everything except no evening restaurant;kenyamanan;0
 Room size and quality of furnishings Unlike Business like room Very quiet room Confortable bed Contemporary beautiful lobby though lifeless Attentive front desk ;kenyamanan;0
 The location superb close to shopings food great definitly will return Thanks;kenyamanan;0
 Brand new good design great location;kenyamanan;0
 Brilliant location for a city break holiday right in the centre of the old city Clean comfortable rooms friendly staff good breakfast Plenty of restaurants near by ;kenyamanan;0
 Comfortable beds nice rooftop pool very clean;kenyamanan;0
 Very large bed very comfortable The hotel was excellent;kenyamanan;0
 The hotel was welcoming and was able to provide us with a quiet room which can be difficult in Spain if you want to sleep earlier The staff were courteous and very helpful The computing and printing facilities were exellent very useful for printing boarding passes The location allowed us to access many of the very interesting sights of Barcelona as well as soak up the atmosphere of the Catalonian national day ;kenyamanan;0
 Clean hotel central location Staff friendly and helpful ;kenyamanan;0
 Nice room excellent bathroom Great central location Good gym pool;kenyamanan;0
 The location hotel s modern decor and spaciousness of the room bathroom ;kenyamanan;0
 Location staff was friendly and helpful;kenyamanan;0
 Breakfast was wonderful Many choices excellent food ;kenyamanan;0
 The hotel is in a very good location almost opposite the Cathedral the square in front is a good place to people watch Bathrooms very good and plenty of hot water Safe for leaving personal possessions No noise from outside ;kenyamanan;0
 Impressed with the breakfast range;kenyamanan;0
 Location and fantastic staff Security at the entry in the evening Fully recommended chocolate box just next to the hotel Fantastic crepes and homede ice creams ;kenyamanan;0
 the room was clean great location excellent helpful staff;kenyamanan;0
 Super comfortable bed large bathroom wonderful central location close to key attractions public transport shops and restaurants large pool great wifi;kenyamanan;0
 Location friendliness new and clean;kenyamanan;0
 Lovely modern hotel rooms very comfortable and spacious The location of the hotel is incredible with a short walk to many areas we wanted to visit;kenyamanan;0
 The hotel is very clean and modern with a fantastic rooftop terrace and pool The location is perfect you can walk to everything Plenty of restaurants shops and bars very near and the cathedral is incredible ;kenyamanan;0
 Friendly staff Excellent breakfast Quiet surroundings yet very centrally situated Lovely pool with sundeck on the roof This was our third visit to this hotel We will be back for sure More than excellent value for money Highly recommendable ;kenyamanan;0
 Hotel location is excellent right in the middle of the old town everything seems close by Staff don t fuss around you you can just get on with your own thing Excellent breakfast included as part of costs;kenyamanan;0
 I have stayed in more than kebersihankenyamanan hotels in BCN I strongly recommend this hotel Best location in the heart of BCN Very close to histrical places Restaurants bars and shops are everywhere Room space is big enough Interior is cozy Staffs are friendly ;kenyamanan;0
 Great reception even when arriving at kenyamanan9 kerapihankenyamanan We even at the opportunity to get a full breakfast which was prepared la minute Friendly staff clean rooms and wonderful location the cathedral is just behind the corner We had one of the best mojito s ever A place I will certainly return when going back to Barcelona;kenyamanan;0
 Great location modern feel very clean ;kenyamanan;0
 We loved this hotel great location and the rooms are gorgeous ;kenyamanan;0
 Staff very helpful particularly with directions to points of interest ;kenyamanan;0
 Very friendly and helpful staff Room is good size for Europe and comfortable bed Location is great as it is close to the Gothic quarter and also hop and off bus stop Can walk to the large open air market on La Rambla The hotel looks quite modern and very clean Also metro is close by ;kenyamanan;0
 location except with the noise;kenyamanan;0
 Location is incredible without doubt one of the most central locations to stay in Very comfortable bed Very nice hotel ;kenyamanan;0
 Having stayed in Barcelona previously I can confirm that Barcelona Catedral s location is excellent for shopping and sightseeing 5 min walk to Catalunya square and kerapihan mins from the Ramblas ;kenyamanan;0
 Excellent location right near the Square and everything happening;kenyamanan;0
 The location of the hotel was fantastic with easy access to shopping and resturants The room was comfortable and stylish ;kenyamanan;0
 Clean big rooms with big windows and comfortable beds Nice breakfast with good variety of foods Ideally located in the centre with a few minutes to shopping La Rambla and metro ;kenyamanan;0
