,Page_url,nama-responden,date-stay,title,text,date-post,rev
942,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or985-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html, , , ,"We stayed in this hotel for 2 nights before we flew back home on the 8 Jan-10 Jan 2014. I picked this hotel after our satisfactory experience in Westin Nusa Dua Bali which is the member of Starwood Hotels. So I assumed this Le Meridien Hotel will impress us as well, the pictures gallery were promising comfortably stay. Positives : I was surpised when we arrived, how small the hotel was (compared to Westin Nusa Dua), but I love the ambience...the welcoming staff that took us in the budgy to the lobby was exceptionally friendly. The lobby of the hotel is unique, look informal and funky. I checked with the staff of the possibility to upgrade our hotel room that we booked earlier through an Indonesian Travel agents. With the excuses about how full the hotel at that time (on first; …", ,Positive
943,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or825-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,Turtle_traveller30,Date of stay: December 2014,"Friendly, clean, good value, relaxing.. A perfect stay!",We stayed in this resort for 3 nights during the low December season. Two things set this resort apart from all other brand name resorts in Jimbaran. One is the contemporary design of the resort - if you are expecting Balinese style design then this is not the resort for you. Instead you are treated to a lobby that is almost like a modern art gallery. It is whimsical and light and the huge rotating fans are almost Salvador Dali like. You will feel like you are in for a fun time. The first night our twin bed was not available so we were given an extra bed at no charge. The other nights we were upgraded to an aqua suite! What a generous gesture! This is one of the perks of being an SPG Gold member - you are highly likely to get such great treatment whenever the resort can; …,Turtle_traveller30 wrote a review Dec 2014,Negative
944,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1140-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html, , , ,"We stayed in this resort for 4 days during the first week of their operations at the end of December 2012. Location; The hotel is located in Jimbaran, next to the Jimbaran seafood restaurants. The beach is a two minute walk from the hotel. Check in - out; Check in was quick and efficient and we were upgraded to a lagoon access room on the first floor. The check out process also went smooth. Rooms; Rooms are spacious and the bathroom has a seperate shower and bathtub. The balcony has direct access to the swimming pool. Pool; The pool area is nicely designed; only minus point, the swimming pool is only 1,2 meters deep. Breakfast; The buffet breakfast has a wide spread of cold and hot dishes; the quality of the food was of a high standard. Soft opening operations; Although; …", ,Positive
945,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or355-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,Ghaith,Date of stay: April 2017,Worst experience in my life,"we stayed on February 2017, the hotel was nice and the staff are incredible, and Julius the Duty manager was fantastic, he is so humble and he is a super manager, he drove a buggy for us,he carried our luggage and we saw him clearing up the dirty plates on the floor in front of the guest room. you'll never see this kind manager nowadays the room is clean and fresh, Smiley at Pool, He is the man of the show there. we'll definitely coming back again and recomend the hotel to everyone only one minus is about the food, they could do better abour the food and taste",Ghaith wrote a review Apr 2017,Positive
946,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or970-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,A_Tan,Date of stay: February 2014,Fantastic hospitality,"We stayed one night at Le Meridien on the way to Lombok. Our room was very well appointed and we loved the decor. The lagoon style pool was ideal for a morning of relaxing with the kids for our first day of vacation. Enjoyed a beautiful breakfast, very friendly staff who explained all the exotic fruit and we wished we could have stayed one more night. Just has a relaxing, exotic feel to it. It's a block back from the beach, but we wandered by the Intercontinental which is right on the beach and I saw hardly anyone swimming in the ocean anyway.",A_Tan wrote a review Mar 2014,Positive
947,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or850-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html, , , ,We stayed one night before leaving Bali due to proximity of airport. We were really lucky to be upgraded to presidential suite (don't know why but very happy to accept). Amazing suite of rooms. Leaving this aside (as it was not expected) the rooms all looked like they would be lovely - all looking over the lagoon pool with some having access direct to the pool. We ate dinner and breakfast in Bamboo Chic. Both meals were great. Sat by pool on final day and enjoyed the relaxed atmosphere and friendly staff. Some small things missing (I wonder if the suite was not set up for guests arriving that night?). We did not find a hairdryer and when we ordered wine from room service this arrived with no corkscrew. Again we could not find one in room but when I called a staff; …, ,Positive
948,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or540-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,Travel With Tel,Date of stay: June 2016,Best Relaxation - Tropical Wonderland,"We stayed only 1 night but loved this place. Super friendly staff, fantastic pool with swim up bar, great location only 3 min from Jimbaran beach. Huge buffet breakfast. We had a classic room which had the most comfy bed ever and a great bathroom.",Travel With Tel wrote a review Jun 2016,Positive
949,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or405-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html, , , ,"We stayed there 3 nights: 1. Welcome as new SPG - Ambassador level member, we were really well welcome. We could see other customer were well taken care off too the director of the hotel came say hello to us. the staff was very helpfull during the checking we had welcome drinks we took picture together overall during the stay, the staff was very nice and always ready to help. 2. Upgrade we were upgraded to a suite with lagoon access. it was great: - Walk in cabinet - big confortable bed - big bathroom with a large shower and a bath - nice coffee machine - plenty of space and of course, the possibility to dive right in the pool from the room. 3. Breakfast the breakfast was very good. with plenty of choice (western, local, bakery, salad, etc...) you get to try a shot of local; …", ,Positive
950,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or60-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html, , , ,We stayed there for 2 nights for business meeting. It was Jan 2019. Maybe it was the wrong season. Room was great and had a connection to pool. Servise was ok too but the food in the restaurants had very limited choices. Spa was so so. Our meeting room was terrible so they changed it immediately. No healthy option for food at all. The worst was the smoke smell coming outside of the hotel from the restaurants across the street which made it difficult to breathe., ,Negative
951,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or510-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,Ndrosubiyanto,Date of stay: July 2016,Sweet Luxury,"We stayed there for 3 nights , room was clean and big and eventually hotel don't have room facing beach so we upgraded our room to facing swimming pool. Hotel near Jimbaran beach only few mins walk and a log of seafood restaurants in there! Try it if you want to enjoy and relax on the trip.",Ndrosubiyanto wrote a review Jul 2016,Positive
952,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or980-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html, , , ,"We stayed there for 3 nights in february 2014. The hotel is beautiful, rooms are spacious and very modern. The buffet spread was awesome and even the food at their restaurant was very good. The most important part is that there staff is very courteous and always smiling and helping. The Only drawback is it's not on the beach but the beach isn't too far, quite a walkable distance. It would have been even better if they could have upgraded our room with lagoon view, but sadly they didn't. Overall, loved my stay there.", ,Positive
953,https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or695-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,April180,Date of stay: April 2015,OK overall,"We stayed there for 4 nights and it was very relaxing and quiet. My family and i enjoyed the breakfasts as there was a good variety of foods and the view was the pool. The staff were always friendly and smiling. There was only an hour of free wifi for each room , for one device and that was bad actually, as we had to stay in the lobby for the internet if we needed to use free wifi, there was no wifi in the restaurants either. I didnt truly like the view from our room as there were trees right infront of the balcony and they were blocking the view. The balcony was facing the pool as we had the lagoon view room but the trees just made it boring and covered the pool up. Overall, we enjoyed our stay.",April180 wrote a review Sep 2015,Positive
