,Page url,nama-responden,date-review,title,date-stay,text,rev
407,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or10-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Dimas T,Dimas T wrote a review Jan 11,Great experience at Padma Resort Ubud,Date of stay: January 2021,"We really enjoyed our stay at Padma Ubud. Ubud was't in our travel itinerary at first, but due to sudden gov't announcement regarding PCR swab for those visiting Bali, we decided to re-schedule our itinerary 1 day earlier, because we already tested non-reactive for covid19 (serology method) and did't want to take another test just within days. Consequently we would need accomodation for 1 night. Based on friend recommendation and acknowledgment of Padma group big name and good reviews (in Bandung area), we chose to stay at Padma Ubud just night before our arrival in Bali. For this we want to compliment ms Deasy for giving information and assisting our booking via phonecall. The place is serene - refreshing cool breeze and so relaxing walking around the hotel at night, the",Positive
408,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2370-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Mel H,Mel H wrote a review Jun 2016,Heavenly,Date of stay: June 2016,"We recently stayed at the Padma Resort Ubud and had the best stay ever! They provided a shuttle to pick us up from the airport to the resort, that was such a relief because we have been traveling all day. Right when we arrived to the hotel we were welcomed with warm smiles and such kind service from all the staff. They were so excited just as much as we were to be in Bali at this magical hotel. We were greeted with Bali tea, that I absolutely loved and had almost every day. They service was outstanding they walked us to our room and gave us a grand tour that was so so gorgeous overlooking the forest. I love infinity pools, we were so excited to see the pool at the Padam resort! It was huge and also heated so don't worry about being cold, just jump in and go for it!:) We had",Positive
409,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2150-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Nick Selleck,Nick Selleck wrote a review Jan 2017,Brilliant Resort and exceptional service,Date of stay: January 2017,We recently stayed at the Padma Resort Ubud for 7 nights and thought we might need more to do around Ubud but we ended spending most of our time at this beautiful resort. We made the most of the amazing pool and spa and really enjoyed all the activities that the resort offered. The grounds were so beautiful just to walk around and enjoy the scenery. The restaurants had so many different options on the menus that we ate something different every night. The staff were exceptional and always helpful and friendly. We really couldn't fault the Padma and just didn't want to leave. We returned home relaxed and very happy :) We can't wait to one day return to the Padma Resort Ubud.,Positive
410,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2135-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Sharleen B,Sharleen B wrote a review Jan 2017,Beautiful resort,Date of stay: January 2017,"We recently stayed at the resort with our 2 small children. The rooms were fantastic with a great view. The pool was large with swim up pool bar, we loved that the pool was heated given it is cooler in Ubud. Good gym although a little small so arrive early. The food was was probably the main down side . Given the resort is 40 mins from Ubud you need to eat in the resort and I found the choices limiting and not great. Staff are still also learning the ropes and struggled with English and understanding what we were ordering or asking for. On one occasion when I requested salt for my table the staff spoke to each other and started laughing. Quite unprofessional really.",Positive
411,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2065-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Phil L,Phil L wrote a review Mar 2017,Fabulous Pool and AMAZING Mixology Class,Date of stay: January 2017,"We spent 3 days relaxing and chilling by the pool. The highlight of our stay was a Mixology class. our teacher/bartender Dede invited us to tour the Resort Garden and choose fresh ingredients that might inspire us in our Mixology class. Our class was fabulous! Whilst we learnt so much, we had a wonderful time. Many laughs and many drinks. Thanks to Dede (Big Daddy) for a great afternoon!",Positive
412,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2245-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Ouafi S,Ouafi S wrote a review Oct 2016,Best hotel in Bali,Date of stay: September 2016,We spent 3 nights in Padma resort and we wished we could stay longer. This was basically the best hotel we have been to in all Indonesia. It is new and has everything you would want in a resort. The rooms were very comfortable and the pool is amazing. Food in the restaurant is also delicious. The view from the restaurant and the pool is breathtaking. There is nothing you couldn't like in Padma resort,Positive
413,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2225-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Jade F,Jade F wrote a review Oct 2016,Just amazing!,Date of stay: October 2016,"We spent 6 nights at this resort. They offer free airport pick & transfer and even though we were staying in Kuta for our first 3 nights, they were happy to pick us up from that location at no charge. The resort is simply beautiful, truly the best place we have ever stayed at. We had never stayed in Ubud before & made the assumption (wrong) that it was close to Ubud centre. The resort is 45min out of central Ubud and there is nothing else around. It is perfect if you are happy to stay within the confines of the resort for your trip but probably not if you like to have a lot happening around you. Having said that, the resort offers free shuttle transport to & from Ubud a number of times a day so you always have the option. The grounds are divine and the infinity pool is something",Positive
414,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2290-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Paradiskameld,Paradiskameld wrote a review Sep 2016,Phenomenal,Date of stay: September 2016,"We spent 8 nights at the Padma Ubud and had an amazing time. We made use of the activities enjoying bike riding, village visits and yoga. The swimming pool here would have to rate as one of the best in Bali, it is simply sensational. We were never bored and only ventured into Ubud twice on the shuttle bus. Our room had an amazing view of Mount Agung and the jungle which we found very peaceful. The staff at the resort are sensational. Special thanks to Deasy who turned a great holiday into an amazing holiday. Also thanks to Parwita for his bike riding and village tour, Nico and Ita in the restaurant and Junarta who kept our room spotless and delighted us with his towel animals. It would be lovely to see another restaurant at the resort for those of us who stay a week, as there",Positive
415,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2150-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"We spent Christmas and New Year here with our family and took 3 premier rooms. The Padma Ubud is beautifully laid out with wonderfully kept gardens, a magnificent pool, swim-up bar and spa. The views are heavenly and we never tired of them. The service is friendly but very patchy -- much of this is to do with language problems. There is one main restaurant and a pool-side restaurant. The breakfast is wonderful, very varied and something for everyone. We particularly liked to try food from the Asian Corner. The Club Lounge also has a special breakfast menu which is a good alternative. The staff are extremely friendly and do their best. Often the service was quite poor in the restaurant and the cleanliness of the rooms needs some attention. I think as the hotel was so",Positive
416,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2085-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Ross_In_Aus,Ross_In_Aus wrote a review Feb 2017,Holy Smokes - amazing. Absolutely amazing.,Date of stay: December 2016,"We spent five nights here after a glorious week in central Ubud and I have to say - Padma was perfect. Obviously the pool is sensational, but the whole resort is that standard. The staff are amazing, the rooms are beautiful, the food is good and reasonably priced for such a fantastic resort (especially brilliant breakfast). The organic in-house garden is just getting started, but in a year or so it will be providing a huge amount of the hotel's food, which is a big bonus. It's a bit of a trek into Ubud from here, but we didn't need to as we'd just come from there. We got to just sit back and relax and enjoy the pool and views. I know we'll be back.",Positive
