,page url,date-stay,date-post,nama-responden,text,title,rev
452,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1085-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: April 2011,elTeam wrote a review Jun 2011,elTeam,"What a wonderful place the Viceroy is. From the kind and helpful staff to the beautiful Indonesian styled super clean and modern rooms to the food that ended up after one week of trying all else in Ubud village to be the best around. The Viceroy is a once in a lifetime experience. The owners are fabulous and personally get to know you as the place is only 20 villas situated in a small and elegant stone village. It almost has an Indonesian/Italian vibe. Our room also had our very own infinity pool, with a waterfall and a stone mermaid. Do I need to say anything else. The showers, toilet and TV were all modern but everything had an Indonesian flair to it. And the food... after trying a different place everyday in Ubud but having a lunch or a dinner at the hotel we realized the; …",Heaven on Earth!,Positive
453,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or190-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"What an amazing hotel .. great people amazing views had a monkey come to our private pool which is heated, we named him Alfredo 🤩. Please take me back ...! Best hotel eveeer . The cascades hotel is to die for, ohh and the collection of henny ( did they know we were coming ??) just one word ...Dope !", ,Positive
454,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or80-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"what an amazing place to stay! the rooms are simply fantastic! private, little splash pools, beautiful views! nice gym, lovely spa the staff are very helpful! the food excellent! a very special place to stay and a must!!", ,Positive
455,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or990-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: December 2012,Stakkato wrote a review Dec 2012,Stakkato,"What an amazing place! The attention to detail unsurpassed -- from the beautiful stone &amp; woodwork down to the in-room amenities. Staff were lovely, food superb, owners were absolutely delightful, architecture and landscaping stunning &amp; the views into the jungle were spectacular. From our terrace, we could see monkeys swinging through the trees! We spent HOURS on the balé and in the private pool (not wanting to leave our fabulous room, except of course for a luxurious spa treatment)! I gush… but for good reason. Can’t wait to book my next holiday here.",Impeccable place - but has Ubud lost it?,Positive
456,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1065-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,What an amazing place. Everything is meticulously designed and executed perfectly. The hotel is exquisite and on the hills of a river gorge with spectacular views. Highly recommend the vice regal villas - sensational decor and views. Can't recommend the hotel highly enough. Thanks to the fantastic staff as well. Will definitely be back!, ,Positive
457,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or105-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: May 2019,APatel0485 wrote a review May 2019,APatel0485,"What an incredible hotel. We spent our first 5 nights for our Bali honeymoon at the Viceroy and could not have had a better experience. The hotel is absolutely gorgeous! The views from the pool, the villa, the restaurants are all stunning. The staff always went above and beyond to ensure that you were comfortable and taken care of. If you plan on staying in Ubud then this is the place to stay. You will not be disappointed!",One of the Best hotels in the World,Positive
458,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or165-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: October 2018,Mia H wrote a review Nov 2018,Mia H,"What can I say about the Viceroy. Word of warning, be prepared to be dissapointed at every hotel you'll ever stay at afterwards. From start to finish our honeymoon stay with the Viceroy was simply magical. Big thank you to Chess our driver who picked us up from the airport and also took us on a amazing tour of Ubud. The hotel has many amazing features, including a shuttle bus to and from the main square which we used regularly. You just have to call the hotel and a private car will pick you up free of charge. The Cascades restaurant is also great, breakfast is a real treat. No rubbish breakfast buffets here! Everything is al a carte. The Ratatouille Eggs are to die for. We ate here for the majority of our stay, it is a very expensive restaurant by Bali standards but by; …",Another level!,Positive
459,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or80-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2019,Corey and Cait Holmes wrote a review Jul 2019,Corey and Cait Holmes,"What can I say about the Viceroy... Perfection! We were greeted with a flower garland and a welcome drink in to our beautiful Terrace villa. The room was huge, as was the bed (literally could have slept 5 of us!) with robe and slippers laid out on the bed ready for us Sadly as we arrived in the evening, we couldn’t see the view until the morning but boy, were we blown away once we woke up the following day! The hotel is surrounded by greenery and it makes you feel instantly relaxed The main pool area is also beautiful and never feels crowded as it’s a small hotel The Cascades restaurant is truly special. The breakfast is delicious and they provide you with fresh fruit and smoothies each day. We also ate lunch here every day and pretty much every dinner as it was so good! This; …",The epitome of world-class service and luxury,Positive
460,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or245-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"What can I say, the viceroy lived up to every expectation which had been set by the travel agent at kuoni in the UK. We are lucky enough to travel often to Spain, the US amongst other destinations so we wanted to make our honeymoon extra special. We were greeted warmly and given a lift to our villa in their on site golf buggy. This soon followed with a cake with happy honeymoon glazed on the plate. Throughout our stay, the staff couldn’t do enough to make us feel special and welcome at their stunning resort. Yes, it’s expensive however worth every penny in our eyes.", ,Positive
461,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or975-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: April 2013,stuart c wrote a review Apr 2013,stuart c,"When it comes to a stunningly immaculate resort, coupled with breathtaking views, superior staff hospitality, and food that will leave you wanting more (even after you’re full) — The Viceroy (Ubud, Bali) ticks all the boxes — and beyond. In April 2013, my wife and I spent our honeymoon in The Viceroy for four nights. After leaving, let’s just say we would have loved to have extended our stay for 40 nights (if only). Resort – 10/10 Nestled in the lush forest mountains of Ubud this resort offers some of the most picture-perfect views a resort has to offer. The deluxe terrace villa (with a private infinity pool) is immensely luxurious and spacious. The highlight of the villa is the private infinity pool which overlooks the beautiful green valley. If you’re not one to sleep-in; …",stuart and Alinta Ubud 2013,Positive
462,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or220-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2018,Ahomola wrote a review Aug 2018,Ahomola,"When looking for the perfect Bali Wedding setting I had a few boxes to tick. Privacy, Luxury, Relaxation, Great food, Stunning views. The Viceroy really jumped out on paper and didn’t disappoint in the flesh. This is by far friendliest place I’ve ever visited, each member of staff is really pulling for you to enjoy everything during your stay to the full whether that’s your morning coffee or putting together the biggest day of your life the attitude is the same. Putting together a wedding is usually a stressful operation at the best of times but not here.Even a last minute deconstruction of the whole setting wasn’t too much to ask, they just want you to be happy and we were! (Are!) Jero, the Hotel Manager deserves a special mention, the guy is just incredible from the first; …",Perfect experience,Positive
